LNR,RESPONSE
51714,0.5621334076313078
51716,0.8576229279518183
52373,0.06617199492484305
53011,0.6158337411252008
53013,0.09469886144546291
53015,0.7985443577919763
63467,0.8663386916813006
64416,0.9480889803866044
64734,0.8802732270351764
64737,0.9702360455948706
65055,0.794882925231533
65060,0.5621334076313078
65062,0.6942267246362899
65068,0.8468277487619855
65378,0.6659050021619399
65381,0.9598376650822965
65392,0.5415454811662564
65393,0.649287863598508
65711,0.8937060244516741
65712,0.45976822020098185
66028,0.542416963470763
61246,0.9548431504037912
61564,0.9389753328626451
61571,0.229749720504548
61572,0.45976822020098185
61891,0.059535184152758935
62194,0.9656334445796007
62522,0.775633822097526
63168,0.01945159528431817
63486,0.999427339309558
63803,0.5518616655901301
64115,0.24549202862089892
64119,0.9966454407970495
64435,0.47012405745130426
64754,0.9754138381240887
64769,0.9036323278564091
65084,0.6594104407772583
65405,0.9970691605118736
65716,0.5518616655901301
66038,0.3692557237608649
31421,0.9857373023439886
31121,0.8723283711366303
31156,0.6850906918948412
31462,0.9809974046783995
31470,0.9477286302845802
31783,0.8112370644570426
31792,0.9427048274649886
31793,0.11676751911157635
32105,0.783900109751345
31811,0.9440881174470968
31814,0.5621334076313078
32120,0.3697629532038861
32124,0.88176463310191
32133,0.6712397534157033
32134,0.9512058139434799
32139,0.5415454811662564
31857,0.8757744175469088
32273,0.9984119805809194
31865,0.9814263725034134
31876,0.8349877891233326
32167,0.7604858447087449
32174,0.3311703179885105
32176,0.5518616655901301
32179,0.27634314914014213
32180,0.4133695886387999
32181,0.32077334883659525
32185,0.5621334076313078
32187,0.08715750682969337
32199,0.22770561906667686
31935,0.26521282621897635
31938,0.5415454811662564
31676,0.869697495944936
31688,0.4494470084518567
32011,0.1604402132471533
32018,0.6027359388028558
31713,0.8138444072291092
31717,0.5344068180757666
32023,0.6528327009711545
32024,0.40188732316630027
31724,0.5703831871413778
31729,0.47563272986055827
31745,0.1277831070563178
31757,0.5415454811662564
44651,0.3810504944137304
44653,0.7211776345983788
45307,0.9905375684477701
45313,0.6574634841345042
45314,0.6959988272118073
45315,0.9920678911757194
45317,0.8616053222267
45631,0.008685436920570333
40811,0.9765955602712159
40823,0.5518616655901301
41153,0.9281841210007009
41791,0.9904413796816919
42115,0.6151825629113685
42118,0.9540810695855342
42425,0.610123108890559
42429,0.5415454811662564
42432,0.8510237617944726
42440,0.9340087801347968
42752,0.30218693955506426
43383,0.5415454811662564
43386,0.7987532925908631
43705,0.986037993775028
43721,0.8066104309160173
44022,0.940221446329553
44026,0.7965721956023485
44347,0.7143312460954266
44361,0.4342817250181177
44671,0.47012405745130426
44684,0.9562492651324712
83120,0.4743878595260089
83129,0.779327555822479
83452,0.5621334076313078
83764,0.9678295908851777
84408,0.8454436387929072
85050,0.855705121172832
85060,0.4572369213747811
85682,0.7501036103803698
81559,0.6783172423480859
81873,0.9918809978855885
81876,0.39919505469420236
81878,0.9902651596489788
82826,0.13511911283135047
82834,0.9779862045514195
83149,0.3131520580303363
1394,0.9551589318156304
1091,0.5415454811662564
1113,0.6553323283371744
810,0.5621334076313078
813,0.9152882076463612
847,0.7908359783252321
860,0.9207844526967869
1174,0.20110349472886457
879,0.9284362989239744
1187,0.5621334076313078
887,0.47012405745130426
1204,0.9075346731231458
910,0.7335118597013449
1230,0.4678208924613583
1872,0.5494508411239991
1562,0.6087145357821826
1590,0.8910478374603363
1596,0.8486207188309263
1598,0.8817419070080033
1903,0.3519936368368718
1612,0.6789085179196248
1614,0.34411272883087163
2029,0.5719498276729371
1622,0.6450855591159101
1628,0.9226009703735665
1926,0.8140014593376136
1933,0.8212587431112338
1660,0.8006488619153997
1947,0.8562991986897296
1686,0.04972988872838113
1690,0.1948066419877511
1997,0.9972216877191047
2005,0.5207797944494923
2014,0.45976822020098185
1721,0.5621334076313078
1731,0.6990094240443251
1426,0.8436812638178995
1434,0.09555276759193077
5750,0.8094238634478228
5758,0.6978490216885596
5490,0.5608120552241955
5500,0.7060854285465719
14053,0.29873587849941996
14362,0.7516187409067216
14368,0.2457183100723842
14375,0.9306434115791589
14070,0.3508534089261909
14078,0.03491700476641546
14391,0.3406660937072984
14395,0.35913434229136576
14093,0.7000663643843896
14399,0.9638803287291616
14405,0.955317388901291
14113,0.9609677508679859
14433,0.5758845812457374
14118,0.9531541079668172
14125,0.9722655086653184
14137,0.31149551505853745
14453,0.5518616655901301
14456,0.9978329599522338
14780,0.8985549790047415
14785,0.9983543174253386
15126,0.11496154639208889
15136,0.45976822020098185
14807,0.5876859214194902
14815,0.6857291600428247
15154,0.7566108024209942
14864,0.8904371522867198
14868,0.9576312571451404
14888,0.6718769713144288
14889,0.47012405745130426
14893,0.9155291012324758
15203,0.5773186669236796
15226,0.7943080042230303
14921,0.9253242043286414
15252,0.8437720838643864
14941,0.58789369633637
14952,0.9125340392205861
14956,0.5621334076313078
14649,0.4469823149686406
14965,0.5621334076313078
14671,0.28891191345260525
14673,0.40869745566069016
14692,0.7593979610053586
14694,0.990251063433166
14696,0.7157231238103636
15007,0.9952812971886178
14699,0.5515719825943326
14704,0.4723355245090777
14707,0.9867011333027077
14713,0.18577939635178387
15028,0.7125483805929401
15083,0.8731818011483385
15411,0.16262046989731593
15417,0.9880439439470613
15717,0.999355987110971
15720,0.9027346508708792
15432,0.7538349450574765
15433,0.5621334076313078
15436,0.30504045546386827
15741,0.9369469354484976
15443,0.7921739854570973
15452,0.8287064317254806
25170,0.9552690455616061
25171,0.5621334076313078
25173,0.1863419774877767
25846,0.4978780650741014
25548,0.2896800571495579
25555,0.32377995576761887
25963,0.2470065509690994
25976,0.7153917424399798
25571,0.41199687393621987
25874,0.9519285599571332
34762,0.6354882445472888
34765,0.3850933456663257
34192,0.7880695934627067
34507,0.9101301559363728
34511,0.5621334076313078
34531,0.9709816917358219
34223,0.9829302614789733
34237,0.47411433901980704
34240,0.6973964722065518
34564,0.8764826964103904
34569,0.8833389642081245
34571,0.47012405745130426
34260,0.9377775565127786
34266,0.7655626897683656
34284,0.8766847136341324
34296,0.19840781987557998
34297,0.00748481105975185
34601,0.5415454811662564
35272,0.7200014112286739
35273,0.2002461253863984
34945,0.304939842268091
35280,0.4677881248130591
35286,0.6819065942225989
34960,0.9968469880209897
34962,0.9959178051634046
34966,0.612398231977062
34985,0.9039891316485454
35332,0.12622518422982276
35428,0.8434793037122514
35044,0.5291513434590048
35378,0.9317507806424058
35077,0.05199842844420388
35386,0.709014022506606
35099,0.45976822020098185
35406,0.4045698180374989
35111,0.7856715125253017
35119,0.19676750367544826
35125,0.7086211426078934
35130,0.5621334076313078
35135,0.9321564141140776
34822,0.5966517585241018
4324,0.5518616655901301
4329,0.5803743785954383
4342,0.20086246405720476
4367,0.38688521540018017
4373,0.9873438292974804
4376,0.04832543327037098
5032,0.22071016346436367
4797,0.9819513795935811
5121,0.5415454811662564
4804,0.8494019468597401
5125,0.907412821307191
5159,0.9832684021001238
5174,0.9324709147754218
5177,0.47012405745130426
5181,0.9901335830918165
4874,0.9568875780150359
4898,0.911549506824547
4585,0.9306455133870783
4598,0.9507385035538151
4907,0.9460489501959152
4909,0.9404312794845842
4921,0.7050692446835845
4611,0.348600566322707
4632,0.37710711400085406
4955,0.192215134228384
4658,0.07406498411372531
4975,0.8721432543612709
4666,0.9875361845642195
4667,0.7760487378907432
4985,0.5518616655901301
4989,0.9446837570361235
4994,0.47012405745130426
5007,0.7456346330795993
5803,0.9694604602452483
5414,0.5621334076313078
5703,0.8564876862436311
5715,0.2783797571298019
5740,0.3753331947225921
5449,0.8872720466636657
15771,0.5256660406289048
15775,0.9767216568564502
15480,0.9580265957746048
15499,0.9854939410032274
15509,0.7812700856744462
15516,0.9773268397549654
15522,0.35979878934365894
15820,0.8748765684452899
15821,0.2097275611847208
24688,0.10544904556683021
24692,0.9664520713040793
24103,0.9663466040763494
24116,0.5415454811662564
24426,0.42139413982766183
24122,0.4294821339839041
24141,0.5767251642936446
24494,0.9558970203862965
24187,0.4494470084518567
24504,0.9544155073070325
24508,0.22223761363707273
24510,0.5518616655901301
24208,0.5908801446597816
24523,0.2020452339092924
24525,0.8205828117484405
24872,0.6414958232161954
25210,0.47012405745130426
25225,0.5621334076313078
24923,0.9817331932491316
25338,0.4586681996439731
25340,0.9178789897142625
24940,0.29634109053710267
24950,0.8286017712606919
25265,0.5621334076313078
25267,0.016579465402565607
24964,0.8473370094604316
24991,0.5621334076313078
25306,0.9850805323571492
25009,0.5518616655901301
25016,0.024305822979797664
24717,0.6627895864417368
24727,0.6304137000669195
24732,0.5621334076313078
25063,0.5518616655901301
24763,0.5621334076313078
25089,0.8600143007615612
24787,0.9577248698694596
24794,0.8826584212633558
24811,0.8000056563010686
25121,0.33397451328966465
25127,0.9941573089247804
24826,0.882867155204974
45001,0.5518616655901301
40511,0.5518616655901301
40515,0.5308189598792208
40831,0.5018691192074044
41170,0.9703128936350696
41171,0.47012405745130426
41494,0.9894805271444915
41495,0.5621334076313078
41801,0.21182743812402116
41805,0.014008907880712629
42136,0.9970665623405832
42451,0.6184233971348706
43084,0.5621334076313078
43090,0.3458114598720292
43091,0.9095116258963944
43418,0.6242328704147271
44047,0.4170673916147274
45025,0.046789947495927575
45350,0.12703797405723005
41824,0.062445638261454106
42464,0.8324803565709882
42466,0.8474506566692038
44394,0.8599018590287018
44406,0.6731973343804054
44720,0.17395766272904267
44728,0.7926044861330043
45046,0.06769438376696169
45051,0.8016465318142132
45053,0.08514534310349697
45369,0.5621334076313078
45371,0.47012405745130426
45372,0.1634631397320513
45374,0.8856881612342782
54660,0.15687077538061123
54981,0.9135185541531394
54984,0.5889630635622378
55290,0.5074046928297411
55298,0.500303239173262
55309,0.4494470084518567
55945,0.12728549067236816
55946,0.9362133785779856
55950,0.5621334076313078
51130,0.5895686265464312
51771,0.5621334076313078
51777,0.5415454811662564
51778,0.916868514254135
51785,0.9498578624143227
52422,0.6937542484314938
53066,0.9974327277396948
53077,0.3438342458971091
53385,0.987068163119605
53386,0.5621334076313078
53402,0.5621334076313078
41006,0.9937416577853019
41317,0.9116962555307924
41322,0.9480805852695116
41640,0.9167520138961546
41969,0.9049101988531904
42602,0.9273086810918916
42607,0.9684856531587351
42931,0.7893375400962297
43248,0.9415197206576684
43251,0.9071068099063926
43255,0.9387574060551453
44215,0.5415454811662564
44850,0.9953627283625879
44857,0.7545810753770837
45181,0.8872191391137645
45510,0.9628344701819596
40686,0.8830995439961401
40701,0.07695041443298711
54476,0.7318454155016312
54799,0.47012405745130426
54802,0.720509012467387
54808,0.5415454811662564
55758,0.9643179922507508
51591,0.5518616655901301
51598,0.5621334076313078
51918,0.9916628919872079
52250,0.6674109729641614
52573,0.939451813930365
52574,0.7153206141557114
53527,0.15451369557861516
53863,0.9411384995406133
54168,0.9383790060646338
54179,0.8940450448159913
55459,0.9950833735858122
55469,0.5044226957658785
55787,0.9645888413104113
50952,0.23380739312284016
51614,0.5518616655901301
52260,0.9709561119837459
52901,0.9933231190614962
52912,0.6207420230803755
53233,0.4494470084518567
53237,0.18258628892166084
53548,0.843289508417159
53556,0.7569761067728055
53876,0.4415021107350615
54192,0.5183747804937062
3496,0.9786375079348472
3519,0.6094473378178175
3939,0.8995785597230288
3527,0.47012405745130426
3545,0.9590226888334953
3547,0.9313814382025937
3558,0.9051463217289667
3870,0.6217136872390345
3886,0.26907582856794343
3582,0.6003175292764168
3916,0.9018150273552274
3605,0.1528425300372438
3625,0.8917925039704541
3626,0.7742068189159913
3629,0.8720435468841193
3631,0.40803442261667067
3329,0.6915617198636737
3643,0.7511291508301012
3352,0.9975625263830836
3667,0.22642382021456264
3674,0.9521370848707036
3689,0.8647742754866791
3702,0.5518616655901301
3710,0.32017953141766164
3416,0.9626690978838266
3752,0.23359795867979283
3755,0.9976066483040499
3757,0.6314879537957381
4064,0.9866751929689161
4065,0.9946421714411798
4382,0.9968383572505438
4082,0.5518616655901301
4089,0.9967246615236728
4091,0.2890774268300048
4094,0.5621334076313078
4103,0.9994755827487208
4104,0.8213060450701384
4434,0.7156249611359595
4134,0.15435154664566642
4549,0.9982803944245989
4556,0.27053543031019045
4560,0.8292592432365895
4448,0.04759161212092233
4171,0.9989474239715243
4190,0.9059870371225909
4487,0.9667229646466863
4497,0.9900230785422859
4202,0.45976822020098185
4508,0.48475998295112366
4509,0.9780413540956908
4514,0.946516221490091
4238,0.47012405745130426
4525,0.5684371159813452
4533,0.38844899913479103
4541,0.8487517093556673
4248,0.9636041536063333
4280,0.7962700963347239
3968,0.9103468378701915
3971,0.9331218595133698
3975,0.3626971240300586
4283,0.5621334076313078
4308,0.999187211378212
42490,0.1324487218503978
43133,0.5518616655901301
43141,0.8441026389753075
43442,0.4823865924373619
43446,0.5218169967462576
43765,0.9865292521627286
43774,0.8666656297756689
44094,0.2512201526887442
44097,0.463485166455175
44417,0.5621334076313078
44421,0.17540106705628344
41232,0.8388274198124996
41234,0.6818374617493577
41554,0.5621334076313078
41880,0.4734112472934423
42515,0.9281138145002024
42822,0.4740522917712675
42824,0.7023374945219765
43151,0.8746917182036522
43474,0.5264981127931023
43481,0.5621334076313078
43798,0.9741419497357102
44103,0.7135217221582189
44752,0.06081946368867763
40585,0.9488863423779804
40588,0.9801887148473392
40602,0.9093085410930293
40916,0.9168795628559911
40924,0.9941478755560281
41241,0.5415454811662564
41575,0.893774499287198
41890,0.8791322420576496
41899,0.16781723500780998
42205,0.9159378863566987
42206,0.5217207804689155
42215,0.604144991789077
43169,0.5415454811662564
43177,0.6437487402198812
43179,0.5379083880624864
43483,0.8328677767850562
43806,0.5486840713361846
43819,0.8282896933048854
44769,0.9857430597865643
44773,0.8864550965025654
45433,0.9742052112707358
45435,0.977485658202532
40610,0.8727531799043697
41263,0.1743613873247729
41273,0.702120343768408
42548,0.9735378394976202
42877,0.8463659132275465
43182,0.8219122552012373
43184,0.8696800085832129
22052,0.34483881907736824
21758,0.14077675549303303
21790,0.4494470084518567
22105,0.19334054075917884
21856,0.1504812198853015
21857,0.7114768153372849
22145,0.7305073134025005
22148,0.9967627251561535
22154,0.41650129559262306
21893,0.35404844856202855
21583,0.41583079215704577
21903,0.9886521117371657
21906,0.41593679617071977
21607,0.42587104444783264
21930,0.8197887107942466
21933,0.9391938812812931
21641,0.747922158476646
21980,0.08424616159755627
21691,0.07894157239469379
22017,0.4769026845484725
22662,0.8245531067411661
31198,0.434232628135125
31552,0.7356159479068506
31652,0.7177257127136127
31574,0.9338792552272358
31264,0.6460110633750459
31297,0.47245292598502897
31604,0.8533385871830911
31612,0.27072796657998544
31614,0.7099769498919801
31305,0.047433303725594955
31313,0.10996565788754253
31627,0.9903789421827213
31638,0.45976822020098185
31333,0.8735140462105633
31337,0.47012405745130426
31340,0.8797954594335264
31051,0.5621334076313078
31054,0.9922681068726593
31055,0.2231470598070936
31368,0.9948747309817326
31379,0.9887043379136069
31085,0.5621334076313078
31093,0.5415454811662564
35161,0.927698127840211
35177,0.8408434201229771
34861,0.9397935128355047
35181,0.5464789924799953
35182,0.8369035635092956
34896,0.21308794465105607
35216,0.7666313659427536
35217,0.9226814581529436
34901,0.40665253782661137
34922,0.9096614982542222
35245,0.8636727314551002
35253,0.6055413528901635
35254,0.19469339751113535
35256,0.7054234363900674
35573,0.898731644779266
35880,0.994383949469872
35601,0.9651042354322393
35926,0.22781539996571076
41357,0.6459649336621671
41674,0.11922465623139011
42315,0.9710287099949894
42956,0.5688039822151691
43262,0.9551576653388139
43914,0.4228472999374182
43916,0.6236567977578854
44237,0.3936539809253282
44880,0.9389950433400426
45200,0.9976273463622178
45204,0.3037051622707204
45206,0.5518616655901301
45217,0.8269182806132356
45529,0.8963961804567226
40707,0.03909569061488816
40725,0.6542705376078063
41040,0.5621334076313078
41682,0.8911438070817755
42006,0.7839538952869939
42018,0.4121681908273759
42341,0.077366102241755
42659,0.40208549846457053
42974,0.20763605253847428
42978,0.47847383677200006
43284,0.9840967443953925
43298,0.4297352544523708
43604,0.5152015821916731
43613,0.47012405745130426
43619,0.47012405745130426
43941,0.2301332765739107
44258,0.4524101690836815
44911,0.650573243727749
45228,0.9847983809340475
45229,0.45976822020098185
40737,0.9854263903023155
40747,0.5621334076313078
41055,0.9786606768067626
41381,0.3198597840962788
41392,0.5621334076313078
43512,0.038142866610453185
43518,0.5621334076313078
52166,0.155653147667566
53140,0.4616566720197357
53456,0.9705579630593217
54742,0.9959273873897393
55056,0.6368557899307534
55065,0.18095591059830185
55371,0.6445890559562781
55697,0.4477734942502619
50872,0.5518616655901301
50873,0.47012405745130426
50874,0.9500741477764182
50881,0.7218145644388068
50882,0.7691770847244758
51202,0.7418445715585092
51211,0.5621334076313078
51851,0.28541963117252234
51854,0.35799510421913017
52508,0.9756561989593456
53159,0.9558336050950471
53467,0.4763341346007032
53796,0.9942746464802628
54105,0.25767523706832385
54123,0.9443063141963219
54440,0.47012405745130426
54442,0.9565342088938636
55724,0.02893840405478798
50891,0.9858162135123103
50898,0.3824187501008809
51228,0.6893765979759255
52200,0.11918707253660998
52523,0.938850287626671
52527,0.04156358716185293
52846,0.9224847368913838
52847,0.3424405811365149
52858,0.4336394475349348
53170,0.7651883810538278
53179,0.5621334076313078
54127,0.9980192561372433
54458,0.5005621760923066
54769,0.610982893718307
55103,0.9930526007623134
55105,0.6464819278135039
50916,0.4007904571076968
50920,0.45976822020098185
50921,0.17021139078409586
50930,0.546462618357084
51245,0.9834288464716361
51890,0.4494470084518567
12065,0.5518616655901301
12073,0.9503222669436702
12076,0.7008114718448142
11782,0.5621334076313078
11786,0.4494470084518567
12099,0.061347797629582757
11803,0.2442955511650522
11507,0.5445400565084406
11824,0.9144468863405882
11825,0.16325441962104925
11521,0.883642929885719
11843,0.5415454811662564
11562,0.9960294873331506
11883,0.9809192575025928
11892,0.65379448262243
11586,0.7815005174488243
11598,0.5557724548839391
11908,0.8300079029442796
11935,0.9627597367688678
12588,0.47012405745130426
12597,0.9143152689692559
12265,0.46689382181255146
12269,0.5621334076313078
12602,0.777391189496035
12615,0.5621334076313078
12616,0.9906336476819445
12286,0.938127065289939
12288,0.2970615032068895
12628,0.5415454811662564
12632,0.8269246091716036
21158,0.9762078456590532
21479,0.997410418394755
21487,0.1364275126432506
21185,0.1874785402707998
21507,0.5518616655901301
21525,0.43394965877494174
21527,0.5621334076313078
21222,0.983632634509528
21240,0.5621334076313078
21253,0.2565310346597892
20941,0.9982279605500622
21262,0.7670438238858911
21274,0.6632004924855461
21297,0.6203280621904081
20986,0.6814105408450789
20990,0.9989793957440257
21299,0.9494988305742921
21002,0.9546910053165375
21014,0.2350456345033325
21326,0.5356449110270682
21022,0.06978161245540693
21340,0.8055107466971576
21348,0.4514892935584284
21045,0.9916518416767186
21369,0.5389408167496805
21066,0.022677632583496088
21071,0.41237281170566564
21712,0.9915575286194107
22024,0.9328186444166593
22033,0.9540814100052083
61258,0.4568317003245661
62215,0.8681571160762404
62855,0.7703112819971027
62860,0.7875743903006341
62862,0.4494470084518567
63174,0.7755618045147941
63180,0.15507302563067027
63495,0.6021710055733052
63503,0.5415454811662564
63831,0.3888247826849399
64143,0.6756959359591208
64464,0.042520587947036725
64472,0.5621334076313078
65100,0.9377564211483955
65422,0.5367639970608691
65740,0.9703747139104716
65748,0.830562879282227
66056,0.8993001124775739
66070,0.41136228451133416
66072,0.9532672081624267
61283,0.3433582148215861
61289,0.663572893436126
61608,0.8578930208790773
61609,0.9267216622834802
61917,0.9892089049037728
62245,0.8764788379170496
62554,0.9445620674073067
62891,0.8925364851058901
63196,0.8530132188349442
63533,0.47012405745130426
63835,0.5621334076313078
63841,0.5415454811662564
64156,0.9216246933247463
64157,0.7476883755714999
64161,0.264415419795893
64492,0.9988411157593036
64807,0.9910197096374691
65118,0.46706991158402966
65126,0.5621334076313078
65442,0.9979103328250442
75255,0.9927606146867023
75572,0.9223944023482537
76198,0.5518616655901301
76214,0.5621334076313078
71418,0.9532736169692393
71750,0.868888960933
72387,0.9907318370301359
72389,0.2867471467322723
73019,0.9583594223219277
73026,0.7851955512809147
73660,0.7820555318021991
73995,0.5415454811662564
73996,0.9842539871388138
74306,0.7283353137028301
74636,0.9709774521517418
74954,0.9622083788558742
75588,0.7924463296773634
76232,0.8535347442813075
71446,0.9496773496277137
71447,0.9531406880863561
69625,0.0830450853774094
69630,0.2886155332602164
69946,0.7215679975738158
76000,0.618561466789576
76005,0.9821133774555285
76006,0.940939676123894
71539,0.9191370234082699
72176,0.35200768781878244
72181,0.7384692588120623
72182,0.837010002813559
72185,0.09572959308450169
73470,0.9772523106074138
73784,0.25668952145484714
74104,0.49581680174633336
74423,0.9464722860575856
74747,0.5621334076313078
75700,0.7085630671235734
75702,0.7406103310732932
75711,0.4283474272183201
76023,0.9513949600130515
71565,0.9576299339509762
71887,0.4453897261296219
72197,0.5294140122158552
72199,0.8410581559666326
72206,0.1460283558192944
72515,0.7271115883036071
72526,0.17959029631272216
72838,0.7970416101526909
73807,0.27001265499698746
74451,0.40155479126111393
74455,0.9682551132442971
75090,0.2863162040125874
75096,0.6160390107043491
75416,0.5537558617436593
75723,0.5571102298609598
75731,0.9949068126505388
76056,0.9802313558056526
71594,0.7489636916185374
71897,0.9927964524737443
72536,0.5186942493644897
72542,0.45976822020098185
73497,0.6358836794242386
73516,0.47012405745130426
73829,0.7210490346743208
75422,0.28632326218069715
71019,0.9269591592386337
66888,0.8074586883258665
67526,0.866262234750683
67531,0.8127752330948493
67844,0.5602694569831007
67845,0.921111085925767
68173,0.979539409008528
69117,0.8538685098281952
69760,0.3930538623499017
70411,0.9534998240336101
71045,0.36172035799856617
66261,0.4685462586267318
66267,0.9784505177222595
66897,0.9818120083300047
67228,0.9758179590528833
67856,0.8067687012267091
68177,0.2365687307216583
68185,0.8427441184399815
68498,0.19578056330813942
68500,0.3639443606442623
68502,0.8465483643070688
68510,0.6137186378962329
69136,0.3499132481858974
70094,0.6956776246412043
66602,0.8265748681389439
66612,0.9799228338275526
66918,0.8464035830004687
67237,0.8726488807388939
67244,0.9493738092504145
67245,0.8321976600364961
67559,0.08605942577831893
67565,0.04095361431788436
67568,0.9366052816208282
67874,0.07490070559600082
77679,0.9857297696728943
78317,0.9470667350871
78646,0.9173436090558905
78651,0.9651719622531083
78978,0.9415062841478988
79609,0.45976822020098185
80574,0.9967439606283156
80881,0.9236092288262026
81201,0.7083270547303971
81208,0.5105819516462127
76423,0.7129683962465698
24301,0.22335114962106373
24304,0.9833085464916419
24348,0.043194732559282745
24371,0.8869553742205543
24674,0.9940545974340105
33256,0.9989437652620085
32944,0.9129553340859338
32974,0.8101205099594164
33280,0.913616678321298
32985,0.9785618327562672
32993,0.9137184334907391
32994,0.607644454335654
33308,0.3045938846135542
33008,0.9522954895840707
33020,0.27565819502247657
33038,0.877421221055878
33343,0.46569881724235884
34004,0.0535130393006602
34011,0.47012405745130426
33693,0.9722488826329831
34022,0.5621334076313078
34024,0.19502001566714777
33710,0.7151033040978262
34044,0.9935589120278574
34054,0.9390104972448187
34058,0.8345479949515167
33731,0.15395139851102735
33738,0.937107050983943
34066,0.47012405745130426
34070,0.5906038596861217
33740,0.7921371880076589
34159,0.5621334076313078
34160,0.25602764552124047
34161,0.9264682487805354
34162,0.8393338220965021
34167,0.897339787735115
33762,0.8750020359065576
33763,0.9507749264738734
33781,0.5621334076313078
33787,0.9918576449475611
33796,0.47012405745130426
34112,0.7128782370031921
33800,0.9381121209844483
33809,0.13960315975539161
34131,0.9614407172741074
33837,0.912039446394427
33876,0.16491151836386142
33559,0.7364042210310096
33572,0.5621334076313078
33890,0.5196405751438566
33894,0.01826496261774635
33612,0.4053907738591789
33613,0.8776358354598564
33960,0.6069061690744927
33964,0.9973521271538618
33659,0.3018377042450233
33665,0.18662028321622037
54027,0.03932418764549195
54346,0.25829538989483125
55002,0.4288325127537119
55326,0.5621334076313078
55632,0.9779219341758273
55641,0.9582581759899924
55642,0.2980206072571222
55969,0.31567913875197495
51142,0.9924756654277501
51473,0.7588170386275761
52126,0.5621334076313078
52437,0.28514621694550735
52760,0.9860417515866282
52771,0.9662438682362532
52777,0.14779161378204253
53082,0.10520625156636965
53414,0.9289177005373075
53742,0.7444846864769559
54365,0.8994769790976598
54373,0.3969343290519941
54377,0.5621334076313078
54690,0.5415454811662564
55029,0.601731017840093
55344,0.622926198129372
50833,0.5621334076313078
50848,0.975159806843716
51160,0.39237769650311494
51169,0.20632404403140214
51170,0.7446440295867888
51480,0.9822581005770352
51485,0.9108816001909448
51489,0.31604564834627424
51812,0.9630399762131521
51818,0.9931969675368508
52466,0.8095351446794183
52473,0.16811977968415281
52794,0.16474753364228734
53757,0.9754740384773941
53763,0.5094236067103529
54390,0.8097742444525418
54396,0.5415454811662564
55038,0.8673992447764974
55359,0.7932701844404602
55364,0.45976822020098185
55671,0.45937347638604187
50851,0.5518616655901301
50856,0.975377769832541
50861,0.8308689249252899
51180,0.9906813655604734
51502,0.8742682468123163
51506,0.9603413980580922
51509,0.8350568827111735
51512,0.4474595985090918
66120,0.5402525368126705
66129,0.9717984679692943
61662,0.15527590624983
62622,0.5621334076313078
62623,0.9087900031843791
62949,0.8243918884931817
63583,0.8841611577961183
32788,0.9116587404798567
32461,0.9516725193704748
32468,0.9347282120745475
32814,0.9691971834427362
32487,0.721497987026521
32511,0.256419258638774
32829,0.34028178084382044
32831,0.17413287729609472
32524,0.9891256194378027
32540,0.5518616655901301
32553,0.9631925119086181
32563,0.5621334076313078
32596,0.5518616655901301
32619,0.6648992557302262
32654,0.647747025049258
32355,0.40725247214075566
32362,0.19706361886276103
32370,0.9305438504073846
32690,0.30598492860735227
32389,0.13526921587681073
32710,0.15963942802501685
32415,0.1342926440722747
33047,0.4465634536966526
33053,0.7619647539288161
33361,0.9271722313197511
33068,0.8884642071889071
33075,0.2138332560491102
33398,0.9425332660932657
33093,0.8070971346904152
33097,0.9663521781498162
33418,0.9334736104005158
33521,0.9855370222381582
33538,0.5931111104323445
33119,0.4494470084518567
33133,0.3430155272422949
33137,0.9116754874265032
33146,0.21574317034535928
33152,0.4494470084518567
33185,0.8515100486640178
33213,0.8829869447238549
33506,0.9948204924677964
33507,0.47012405745130426
33228,0.824208462076508
33250,0.471030773188724
41847,0.6562420981188388
41858,0.782371068305584
41859,0.997984264425894
77860,0.47695141383177775
78819,0.9280621219659997
79142,0.949454479706927
79785,0.9877859261452997
80753,0.08558539467737902
81061,0.9817759546178664
81079,0.9183072322020878
76615,0.2282917138629038
76932,0.986619296454653
76933,0.7800430135651812
76936,0.9819071599567327
76937,0.9996181997390364
77241,0.5054026080008949
77245,0.9723612134417735
77253,0.6313729488226015
77257,0.29168320367680767
78206,0.7823056473265112
78217,0.49871827604142116
78840,0.17849707874962006
78842,0.30049266304622557
78850,0.9939994818168083
79483,0.17449978094499152
79810,0.8175802164426687
79817,0.8577141676437728
80124,0.7460938492701104
80133,0.7981946553532919
80445,0.2237083484338538
81418,0.5110442526224872
76631,0.5773658254598428
76636,0.9421221589363351
76940,0.7443910058840023
77277,0.9494317368431716
2278,0.7395851880783019
2584,0.5415454811662564
2318,0.6189127998191164
2624,0.9849777251167386
2324,0.18655828974379118
2329,0.11412671098416394
2648,0.9225572489604967
2041,0.9720145709691903
2078,0.19278751259527727
2389,0.9037333599378062
2393,0.6160447288355273
2096,0.14714805329302272
2097,0.9565657571699065
2105,0.9604591781014585
2420,0.8742845431841869
2427,0.8840230423966676
2445,0.2365290237500507
2450,0.4791963526215709
2453,0.8940820184328722
2155,0.9647672815333953
2473,0.8468801860244219
2478,0.9754167943784966
2171,0.6048753645054277
2481,0.13566833326893624
2851,0.24887015272368018
2855,0.7021968636534537
3173,0.9592405435678237
3281,0.9144002691366223
3294,0.8698840229641159
3298,0.9397778997818375
